Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
1655,338.7,157.9,63.2,54.48,110.4,97.91
1656,289,118.1,27.77,28.08,61.6,36.02
1657,74.1,91.08,33.18,47.46,368.1,34.15
1658,374,49.51,55.4,53.9,94.55,100.1
1659,634.4,97.62,55.05,80.07,150.4,53.35
1660,288.4,130.7,52.69,48.7,73.56,65.43
1661,141.6,83.04,44.44,27.82,62.17,46.78
1662,3659,352.5,46.38,107.1,1014,52.75
1663,212.5,101.7,71.2,52.69,103.8,102.9
1664,160.1,37.29,36.65,44.77,78.86,49.52
1665,359.7,78.65,45.13,53.59,127.4,22.02
1666,807.6,93.76,36.12,76.81,175,63.02
1667,426.5,97.59,52.02,54.48,130.5,71.1
1668,141.9,65.83,24.62,17.37,42.75,34.05
1669,79.47,26.18,15.36,26.8,47.48,36.06
1670,347.2,193.7,73.93,55.74,91.94,91.72
1671,114.3,34.49,27.6,37.64,52.16,17.37
1672,141.2,82.04,27.06,24.44,52.21,19.91
1673,563,115.6,42.1,85.47,141.6,46.41
1674,125.9,36.83,39.18,40.27,83.79,54.22
1675,190,89.07,58.09,42.19,77.19,62.77
1676,1295,439.6,34.42,39.9,481.1,62.61
1677,20.46,10.92,12.71,11.13,37.92,18.86
1678,192.9,78.05,19.36,32.49,51.53,25.94
1679,168.9,35.24,40.95,29.9,53.33,40.93
1680,245.5,121.5,43.19,38.67,68.33,54.81
1681,260.8,77.37,109.9,195.6,339.9,127.9
1682,117.8,65.83,41.62,72.09,159.5,86.18
1683,1.455E+04,2012,142.6,1280,2.04E+04,176.8
1684,2613,982.1,28.58,31.8,170.2,38.19
1685,139.6,60.61,52.53,38.22,67.83,80.45
1686,131.8,28.58,24.74,29.97,55.69,35.67
1687,511.6,91.35,54.24,56.92,120.5,63.8
1688,140.7,65.87,21.37,21.51,45.28,34
1689,287.1,135.7,60.1,53.19,105.1,75.42
1690,241.3,59.26,29.08,28.32,49.89,36.5
1691,312.7,68.43,39.89,53.6,111.5,58.38
1692,221.3,68.63,18.67,37.01,54.31,35.03
1693,150.2,27.61,42.99,32.45,57.3,47.5
1694,358.3,81.92,64.32,53.83,142,98.25
1695,182.1,56.38,69.37,36.4,70.04,58.92
1696,238.4,75.03,23.17,29.38,60.68,33.18
1697,216,83.82,21.93,19.64,52.64,30.98
1698,194.9,68.79,42.85,36.19,66.22,34.2
1699,215.3,41.26,66.87,51.12,82.81,94.31
1700,484.6,85.72,73.61,59.07,154.1,60.33
1701,166.3,93.08,29.94,23.84,57.13,40.64
1702,1239,250.4,50.06,55.84,754.8,81.6
1703,502.3,87.81,81.16,45.09,94.16,66
1704,294.2,97.82,87.75,63.07,133.6,125.3
1705,908,114.5,64.4,94.1,250.3,58.84
1706,316.9,99.81,47.07,55.73,105,88.86
1707,251.9,53.77,17.12,39.77,84.29,27.26
1708,82.5,25.59,26.19,13.99,86.26,92.22
1709,5012,284.1,62.81,109.1,1501,98.98
1710,573.9,189.6,56.64,61.84,117.7,55.46
1711,303.7,77.26,34.2,32.72,75.91,34.72
1712,704,101.1,49.97,59.88,120.8,61.73
1713,216.1,99.66,84.44,133.6,316.5,139
1714,23.52,17.39,13.05,13.36,33.7,37.4
1715,2.319E+04,6902,256.1,194.5,1274,113.8
1716,213.6,51.68,34.48,33.32,67.25,51.46
1717,394.9,45.53,61.74,67.12,125.4,70.95
1718,387.1,79.04,81.88,79.89,169.1,129.4
1719,339.7,70.45,38.11,51.58,84.65,53.69
1720,4672,586.3,23.92,31.4,211,72.77
1721,823.5,68.87,62.23,97.76,283.6,96.61
1722,198.6,100.6,22.67,20.66,45.19,13.29
1723,8203,442,83.39,117.8,1794,54.63
1724,105.5,64.28,30.12,28.53,47.71,41.98
1725,222.8,59.45,22.41,26.05,63.84,39.53
1726,358.2,86.29,37.52,63.69,135.7,63.77
1727,197.3,128.5,39.64,31.41,55.02,30.9
1728,106.9,52.51,27.53,23.63,46.18,45.23
1729,3394,3416,22.03,41.14,153.4,36.29
1730,129.8,71.85,19.84,31.52,59.91,44.56
1731,177.1,59.49,40.26,25.37,60.33,43.9
1732,610.4,98.94,71.76,73.16,161.8,83.48
1733,282.8,90.84,39.88,63.15,106.4,46.66
1734,199.1,90.91,44.42,40.08,57.78,68.83
1735,581.1,100.9,57.78,44.96,130.5,61.54
1736,171.1,36.26,25.14,29.72,56.92,55.87
1737,142.8,53.59,30.1,34.64,64.13,64.57
1738,6094,715.7,53.07,105.4,1509,66.59
1739,230.1,99.3,31.16,30.44,64.11,57.02
1740,527.4,160.2,66.3,58.37,129.8,65.46
1741,369.1,57.76,41.16,58.35,118.7,64.92
1742,424,108.6,47.38,58.07,125.7,38.76
1743,1002,262.1,128.2,109.2,227.5,197.9
1744,321.1,68.45,39.82,44.62,98.57,33.1
1745,217.9,64.05,33.26,33.95,66.59,25.23
1746,345.8,177.2,34.22,49.05,79.66,48.21
1747,120.3,60.72,18.9,25.42,47.07,25.07
1748,447,142.6,28.96,36.53,78.17,34.3
1749,400.9,52.35,45.77,31.74,82.64,40.91
1750,200.9,37,42.92,45.51,69.62,59.62
1751,537.6,71.68,50.21,68.6,141.9,32.67
1752,122.9,41.44,29.94,28.04,59.32,42.79
1753,404.4,244.8,42.74,41.66,78.83,41.95
1754,167.2,84.52,32.53,33.28,66.22,62.7
1755,246.9,136.3,36.15,31.43,57.69,41.16
1756,731.3,148.6,36.28,27.25,326.3,28.13
1757,412.4,174.7,29.16,59.14,135.4,41.87
1758,91.01,36.06,37.66,25.15,45.8,51.18
1759,593,83.8,41.23,60.39,140.9,47.72
1760,165.2,67.37,19.32,29.76,49.41,26.8
1761,150.9,62.34,30.53,29.14,53.41,60.14
1762,216.2,110.8,51.07,40.33,85.52,101.4
1763,4139,461.5,56.65,113,2198,143.4
1764,74.26,46.53,12.23,25.07,42.93,27.44
1765,355.5,62.94,70.59,61.87,162.3,124.5
1766,286.1,60.58,20.23,44.69,99.78,39
1767,216.8,60.93,38.38,38.74,98.01,96.06
1768,92.34,46.51,35.03,30.07,55.83,51.89
1769,216.1,54.91,40.55,30.9,85.58,77.36
1770,889,65.67,77.11,105.6,253.9,99.37
1771,161.1,90.52,54.2,34.64,68.31,71.99
1772,203.4,60.07,44.68,38.53,52.06,68.32
1773,452.6,101.6,36.74,73.41,147.1,56.02
1774,26.28,17.89,14.48,11.58,23.79,23.64
1775,32.05,38.29,22.78,19.23,71.35,46.01
1776,691.7,143.3,52.17,161.3,356.9,82.93
1777,101.7,45.79,21.97,26.76,49.05,45.84
1778,164.8,60.4,59.1,39.55,81.37,66.71
1779,149,38.56,21.82,34.48,60.77,46.95
1780,167.6,41.33,31.08,34.6,77.13,24.1
1781,208.8,41,49.39,40.87,64.47,40.79
1782,117.5,31.71,17.77,25.41,50.12,28.77
1783,197.2,68.44,21.2,26.43,45.64,24.53
1784,314.5,81.11,56.7,55.76,95.01,56.77
1785,195.3,88.29,61.56,33.94,89.52,88.14
1786,245.4,42.05,36.56,41.54,88.38,28.28
1787,420.1,101.7,51.41,60.38,119.3,78.81
1788,906.2,107,69.88,97.3,206,80.35
1789,315.2,130.1,34.57,35.65,78.71,29.96
1790,343.1,129.9,61.76,62.47,93.11,95.56
1791,2260,270.5,40.19,50.23,587.3,79.56
1792,305,127.7,28.72,49.78,104.1,38.11
1793,367.8,164.7,61.69,48.35,108.7,89.74
1794,230.4,63.79,53.68,48.55,66.28,75.93
1795,24.22,13.07,22.67,13.11,32.36,20.94
1796,1076,44.85,49.77,82.7,157.4,70.91
1797,799.8,114,79.42,119.5,241.3,66.59
1798,583.1,104.6,51.26,64.15,154.3,59.23
1799,585,81.33,80.77,73.1,122.6,74.1
1800,154,42.11,34.14,31.96,64.82,37.11
1801,296.1,69.74,59.37,49.22,81.57,85.74
1802,210.4,174.6,22.27,28.91,62.71,54.73
1803,109.2,83.74,40.44,89.92,687.4,54.86
1804,326.2,134.6,58.24,44.99,96.06,30.79
1805,1121,115.9,105.7,156.3,352.8,107.8
1806,190.1,44.31,64.25,41.27,91.82,87.43
1807,285.3,47.7,32.17,32.4,58.54,36.75
1808,707,102.7,60.31,79.66,196.9,66.36
1809,225.8,54.4,40.52,43.87,88.18,60.8
1810,108.5,121.6,17.19,19.42,48.28,30.93
1811,5.42E+04,5.204E+04,103.9,95.33,141.6,149.5
1812,137.2,77.51,20.18,24.88,98.7,91.73
1813,161.2,54.05,43.37,31.75,82.38,68.41
1814,280.7,104.9,32.94,98.99,193.9,57.47
1815,223.9,108.1,57.82,36.96,102.4,67.25
1816,125.5,47.01,23.23,29.59,50.92,33.07
1817,194.7,82.36,43.92,36.95,66.47,94.04
1818,156.3,41.44,24.48,24.47,55.11,54.76
1819,257.8,55.68,31.99,44.96,95.74,68.45
1820,781.9,91.38,54.75,91.58,210.1,87.17
1821,249.8,111.5,51.71,58.46,84.67,84.04
1822,154.8,39.88,32.39,30.28,60.58,56.89
1823,2010,484,50.19,61.34,838.8,76.53
1824,98.95,27.81,37.14,26.08,50.84,47.75
1825,149.2,76.7,30.09,27.54,51.93,35.28
1826,307.7,83.29,63.07,57.26,91.26,138.2
1827,338.9,55.44,64.5,67.19,129,137.5
1828,778.1,97.67,49.48,104.2,232.4,83.19
1829,286.5,55.07,58.91,50.54,98.61,64.32
1830,6.579E+04,7424,156.3,1485,2.483E+04,207.7
1831,26.63,17.52,28.58,22.87,36.88,14.14
1832,832.1,138,57.37,84.7,193,73.47
1833,39.53,20.98,33.75,15.08,64.89,41.02
1834,172.4,60.27,33.64,30.63,75.06,57.89
1835,296.6,132,43.95,57.7,101.8,68.91
1836,1285,135.6,68.29,111.4,262.5,69.1
1837,148,90.73,29.01,19.4,49.41,28.38
1838,259.8,64.71,80.53,78.28,139.4,113.5
1839,90.22,32.15,26.35,35.78,51.42,48.41
1840,181.4,26.68,25.79,29.64,53.8,58.05
1841,163.6,107.8,32.76,30.17,78.12,58.43
1842,409.8,89.87,53.46,97.46,175.9,51.88
1843,89.86,48.54,29.62,33.25,62.65,27.36
1844,194.9,36.14,50.67,36.16,91.89,87.33
1845,455.7,108.3,36.91,71.47,159.8,45.85
1846,153.2,63.64,41.4,31.25,56.22,43.48
1847,4117,3942,27.05,63.28,204.5,77.25
1848,194,45.43,64.63,67.85,124.5,84.49
1849,208.5,83.83,22.29,31.28,76.58,37.73
1850,261.6,115.8,26.89,30.87,52.69,50.28
1851,133.3,48.45,18.97,29.35,52.67,45.08
1852,146.3,61.94,28.44,25.66,56.99,81.1
1853,566.6,73.26,55.1,50.03,96.98,51.69
1854,214.7,52.47,28.06,37.76,80.34,46.27
1855,1128,285.4,114.2,212.7,464.7,158.6
1856,249.4,137.3,45.07,46.44,104.4,105.9
1857,323.9,99.21,49.05,46.45,61.69,47.26
1858,1.546E+04,6191,331.8,189.6,1639,182.7
1859,974.1,117,114,132.9,274.5,106.8
1860,153.2,75.35,14.85,18.27,47.2,38.9
1861,138.2,24.26,16.23,23.55,39.74,19.33
1862,264.3,52.04,36.13,63.48,94.34,24.71
1863,817.3,98.17,74.65,98.54,209.3,61.43
1864,177.5,113.5,46.55,31.06,57.04,71.05
1865,252.6,148.2,40.07,51.49,83.75,74.18
1866,365,58.65,45.09,54.62,135.9,49.44
1867,384.6,62.97,42.98,171.1,401.3,51.03
1868,380.4,93.18,51.49,63.95,127.3,61.06
1869,509.7,58.95,41.07,63.8,153.5,42.31
1870,284.9,72.89,24.73,41.83,73.02,45.41
1871,247.8,30.8,20.78,28.9,52.45,16.06
1872,375.6,56,29.84,50.03,103,50.58
1873,192.5,88.4,53.09,46.13,76.79,53.71
1874,284.3,64.38,72.88,62.42,104.7,120
1875,357.2,81.59,58.42,58.97,110.5,82.95
1876,169,37.54,49.64,36.4,81.46,47.86
1877,155.7,71.77,20.07,25.14,65.25,21.59
1878,194.2,64.89,30.63,35.04,68.43,30.59
1879,1375,109.4,31.75,35.26,230.7,41.35
1880,289.2,43.69,46.65,41.56,105.8,49.9
1881,787.8,107.7,57.49,100.3,207.4,49.46
1882,108.8,20.2,16.34,17.17,38.62,35.76
1883,154.1,49.98,33.66,31.38,56.15,39.58
1884,236,74.06,18.74,25.76,46.7,24.95
1885,403.4,68.88,29.47,74.66,134.1,45.33
1886,279.8,111.2,38.43,37.26,79.18,47.41
1887,635.3,110.5,43.6,64.12,150.5,59.13
1888,172.5,67.4,22.24,26.64,50.2,30.48
1889,320.1,121.5,42.78,33.38,83.62,49.54
1890,552.7,105.9,39.7,58.22,142,64.33
1891,149.4,44.08,32.65,39.11,65.13,27.95
1892,168.7,114.4,29.81,30.98,64.37,47.7
1893,108.1,49.43,31.87,73.37,138.5,46.94
1894,1.232E+04,1638,160.1,769.3,1.073E+04,98.82
1895,141.7,90.45,31.8,28.07,42.02,68.41
1896,91.27,27.17,19.9,23.05,48.7,32.82
1897,199.2,53.52,40.06,49.84,90.85,63.77
1898,2852,886.8,185.5,285.3,576.1,184.3
1899,310.1,139.5,51.1,64.22,105.9,105.6
1900,344.5,128.3,60.52,66.18,120.4,94.67
1901,577.5,100.8,41.19,48.24,84.9,60.07
1902,876.2,76.04,57.86,115.2,203.6,61.56
1903,139.2,93.18,21.18,15.04,43.18,26.47
1904,157.6,95.11,34.68,34.62,49.36,78.4
1905,505.3,120.1,60.43,41.51,94.5,60.58
1906,495.9,49.07,42.03,60.19,115.3,67.67
1907,209,53.17,25.15,24.66,64.3,29.66
1908,226.8,50.98,47.73,41.67,74.9,39.01
1909,138.8,109.4,42.85,39.86,74.11,72.57
1910,254.9,35.53,38.66,33.33,76.51,67.2
1911,207.6,101.4,54.06,39.05,77.03,54.45
1912,185.7,94.38,32.43,38.26,71.22,64.54
1913,150.1,63.92,18.22,28.52,42.66,22.7
1914,183.2,76.62,45.17,36.95,82.32,39.47
1915,207.4,34.36,50.21,44.57,88.08,64.88
1916,120.4,58,20.34,20.36,53.05,34.79
1917,334.9,60.83,41.55,40.56,84.71,39.83
1918,328.8,141.3,32.43,31.8,78.45,34.51
1919,4.46E+04,1.131E+04,217.3,2667,3.442E+04,318.2
1920,210.1,120.9,37.83,35.09,63.51,54.51
1921,187.8,61.57,20.52,27.35,65.45,49.07
1922,514.6,196.3,46.53,51.75,96.84,39.51
1923,270.6,93.45,22.53,16.94,49.78,17.57
1924,196,87.14,48.65,101.4,198.4,90.02
1925,290.6,76.23,33.75,30.25,51.97,54
1926,103.1,39.89,22.24,25.44,52.5,47.38
1927,289.5,137.4,32.91,32.08,65.43,76.81
1928,169.2,79.7,31.91,25.9,48.51,27.14
1929,168.1,50.7,25.12,30.87,52.63,25.58
1930,145.1,71.32,48.44,45.81,67.55,61.58
1931,236.8,123.7,42.18,50.75,72.7,66.15
1932,131.1,56.8,31.72,21.19,51.23,43.31
1933,1171,316.1,61.82,51.07,597.3,93.96
1934,714,87.91,54.54,62.58,127.1,59.51
1935,276.6,52.13,58.29,55.46,79.74,65.75
1936,215.9,49.51,35.97,24.18,74.41,32.81
1937,342.2,135.1,57.79,55.74,111,103
1938,357.1,90.98,75.31,70.64,100.7,100.9
1939,131,75.51,36.01,34.49,61.47,49.25
1940,1862,172.8,44.57,69.12,484.3,50.22
1941,151.8,65.39,31.9,39.08,61.04,42.43
1942,284.9,42.61,52.04,39.36,90.62,45.6
1943,315.3,71.15,28.51,60.38,94.99,31.52
1944,523.6,100.4,31.89,59.26,112.5,56.03
1945,175.8,25.98,26.32,26.27,53.11,50.3
1946,511.7,67.96,53.93,53.39,103.8,45.16
1947,887.3,203.2,153.3,117.5,243.5,201.3
1948,103.7,72.46,18.54,31.24,50.41,40.51
1949,335.3,71.72,41.04,46.58,105.2,45.72
1950,86.02,65.95,18.36,23.16,51.19,37.36
1951,120.6,38.42,25.19,31.94,60.96,22.13
1952,211.9,131.6,28.64,35.2,61.44,26.66
1953,261.8,53.98,44.51,34.85,60.43,27.5
1954,429.4,127.9,56.73,44.14,93.98,69.48
1955,417,43.15,56.79,61.45,101.2,115.1
1956,2.546E+04,8823,2645,1236,1.714E+04,756.6
1957,133.4,74.15,20.05,33.73,54.03,25.6
1958,196.9,39.96,44.01,44.71,90.25,29.14
1959,146.3,29.45,24.04,24.89,42.43,26.53
1960,573.8,146.6,61.17,76.4,132.5,126.9
1961,161.3,36.78,18.09,30.63,65.95,28.23
1962,187.2,88.78,33.85,39.62,78.35,70.91
1963,331,178.3,35.18,33.45,76.14,36.21
1964,160.3,43.6,32.93,23.59,54.63,40.27
1965,131.8,66.49,23.97,30.21,57.14,47.31
1966,251.4,129.4,51.57,35.21,78.78,79.7
1967,204.3,75.33,37.62,31.29,64.58,41.7
1968,127.5,55.43,35.51,26.74,55.98,64.76
1969,301.7,60.26,48.32,68.77,110.3,61.13
1970,492.2,100.1,43.32,79.02,176.2,49.65
1971,134.1,52.22,34.24,34.55,52.17,33.34
1972,191.1,112.3,29.54,32.24,67.29,58.45
1973,167.6,67.25,29.16,35.35,57.79,50.13
1974,1500,60.28,64.89,109.9,216.7,65.88
1975,319.9,73.12,17.43,34.58,66.16,32.59
1976,131.7,84.18,28.16,34.21,54.28,55.44
1977,292.8,152.8,70.13,59.28,102,130.6
1978,423.8,80.01,41.38,51.98,92.82,26.4
1979,242.2,121.4,55.13,52.85,83.01,59.92
1980,646.9,188,69.12,52.89,138.5,114.6
1981,205.7,52.87,27.89,26.52,71.68,19.91
1982,262.9,99.97,54.43,61.87,94.14,77.9
1983,360.7,141.3,38.92,39.85,99.82,41.41
1984,1.214E+04,1934,64.03,165.7,714.4,111.5
1985,188.7,108.3,32.52,39.82,66.44,49.57
1986,129.4,81.11,45.14,36.21,70.6,22.93
1987,439.2,101.1,45.88,48.54,91.21,41.27
1988,239.5,122,41.42,48.53,80.16,53.66
1989,282.6,151.4,87.89,130.8,295.8,143.7
1990,741.2,127.3,40.64,69.2,169.9,46.28
1991,97.97,53.48,15.13,20.46,54.56,34.08
1992,86.35,31.33,11.77,16.58,44.86,22.91
1993,266.7,54.84,35.43,38.29,56.38,31.71
1994,320.2,146,32.41,33.2,60.86,35.58
1995,227.3,114.5,46.8,47.47,75.26,95.86
1996,368.4,40.05,43.49,45.9,93.44,63.87
1997,316.3,42.2,37.44,54.07,115.9,51.58
1998,208,50.64,41.4,22.67,62.38,62.56
1999,1.524E+04,3185,1017,587.6,7952,356.8
2000,333.3,112.1,22.76,27.32,72.99,51.34
2001,33.05,22.06,18.8,18.93,67.11,30.54
2002,643.1,127.3,64.76,56.43,130.4,76.71
2003,161,68.8,36.31,41.92,71.63,70.82
2004,2.258E+04,4381,6890,1251,8568,1594
2005,309.7,119.9,30.9,31.12,79.94,39.26
2006,263.1,93.15,29.69,24.05,45.53,30.51
2007,173.6,25.65,35.29,48.78,79.22,43.26
2008,277.5,110.1,34.37,33.81,79.78,58.07
2009,487,89.55,38.1,62.94,144.7,30.55
2010,356.6,110,29.82,36.05,71.68,51.72
2011,473.4,198.5,37.63,73.91,153.6,93.78
2012,168.5,73.7,43.58,39,56.91,66.51
2013,242.9,75.02,36.54,41.13,65.96,80.72
2014,120,48.54,22.3,22.57,41.11,23.28
2015,210.8,72.65,30.04,24.59,48.94,28.41
2016,194.5,75.87,28.38,31.55,51.18,25.57
2017,123.1,49.39,24.48,29.1,58.49,17.64
2018,185,54.31,36.59,33.38,68.65,39.07
2019,175.5,103.1,52.13,41.73,84.29,83.02
2020,1247,164.8,100.4,102.3,191.1,83.76
2021,254.8,33.35,28.27,23.6,53.09,31.99
2022,394,47.97,60.18,47.65,87.22,65.4
2023,177.7,48,29.79,38.75,48.68,52.44
2024,383.7,97.96,27.23,37.83,91.21,42.19
2025,281.8,65.54,49.79,37.37,76.77,45.2
2026,449.2,179.9,47,56.75,98.17,84.6
2027,247,56.24,38.24,43.06,83.83,56.6
2028,292.8,119.8,44.48,51.93,98.1,73.52
2029,501.3,97.56,45.29,67.39,118,66.02
2030,330.8,48.72,59.55,53.22,104.8,67.64
2031,271.1,119.8,58.46,59.3,115.9,108.2
2032,601.1,75.74,31.42,62.75,173.7,69.68
2033,282.8,117.9,66.48,55.81,109.6,98.6
2034,239.9,59.61,39.06,42.28,94.98,79.26
2035,393.4,51.73,45.53,57.7,117.6,53.87
2036,493.4,83.69,25.27,40.07,89.17,47.34
2037,185.1,74.11,25.36,27.25,69.6,29.45
2038,246.1,106.6,42.8,31.86,58.87,35.1
2039,444.7,88.33,52.39,71.7,151.3,41.25
2040,217.4,69.39,60.87,48.07,85.65,96.86
2041,561.3,103.7,77.08,97.8,218.9,94.31
2042,115.4,36.66,35.7,22.74,50.88,63.21
2043,258.6,63.22,36.3,21.71,87.37,40.14
2044,288.7,57.34,47.36,48.28,90.6,71.87
2045,2.064E+04,2631,1210,744.2,9999,399.1
2046,514.8,276.1,69.57,46.66,119.6,67.68
2047,1.414E+04,6018,1270,755.4,1.031E+04,462.2
2048,356.7,73.59,76.23,73.13,153.1,92.46
2049,141.7,49.83,35,38.68,62.08,31.22
2050,223.7,96.87,52.65,53.7,121.6,80.94
2051,395.4,70.36,44.17,69.3,108.6,43.72
2052,337.1,179.2,59.08,57.71,102.8,67.73
2053,159.8,104.5,20.09,24.93,56.44,30.39
2054,186.1,119,35.07,27.09,66.37,65.83
2055,212.6,58.63,38.12,29.91,55.69,33.85
2056,92.47,55.2,28.1,23.73,48.53,32.57
2057,170.3,37.72,54.7,48.36,79.45,97.21
2058,323.9,74.53,37.85,47.82,102.3,48.4
2059,94.91,57.27,49.19,79.71,153.9,48.78
2060,104.7,68.33,16.44,15.49,44.49,21.09
2061,147.1,48.21,15.36,22.88,49.08,29.04
2062,703.6,78.6,57.59,77.85,129.4,53.49
2063,96.62,50.18,33.7,22.52,50.14,26.5
2064,80.74,43.34,34.77,27.4,49.34,42.88
2065,553.6,137.4,48.61,63.29,145.3,71.2
2066,192.6,31.62,22.69,27.36,58.03,38.46
2067,136.1,21.09,14.68,31.86,58.35,11.31
2068,175.1,96.41,52.05,41.51,66.21,81.3
2069,2.113E+04,1815,899.6,588.6,8148,386
2070,3501,1321,73.52,330.2,3289,66.47
2071,118.6,44.83,24.63,28.4,48.84,22.83
2072,286.4,44.48,40.21,32.05,95.29,36.73
2073,201.2,48.86,57.68,46.87,92.84,96.13
2074,342.6,86.97,130.2,164.8,263.6,184
2075,179.5,66.43,85.43,176.5,300.5,137
2076,152.7,71.49,39.45,37.75,67.15,61.35
2077,110.8,38.69,24.9,30.33,58.34,29.48
2078,104.6,46.83,38.94,33.19,43.14,35.94
2079,185.9,92.41,53.64,53.28,87.97,88.46
2080,197.3,120.4,51.58,52.41,82.96,107.2
2081,5603,737.5,80.66,89.97,1661,104.2
2082,281.9,65.39,24.89,33.82,92.46,59.33
2083,177.6,35.02,45.95,37.29,74.29,44.19
2084,184.9,29.06,26.87,48.12,65.09,56.89
2085,24.86,11.89,20.72,17.31,23.17,21.39
2086,1.105E+04,1245,105.6,233.6,4366,179.5
2087,105.5,46.22,30.74,36.93,56.23,30.88
2088,1407,695.4,36.06,46.93,660.6,68.79
2089,144.2,381.8,24.9,28.09,38.16,21.36
2090,169.4,98.95,20.32,36.96,51.42,36.81
2091,797.9,94.92,71.1,98.35,203.9,66.27
2092,327.7,58.18,110,209.5,426.9,150.6
2093,194.3,81.7,18.65,22.78,48.77,34.74
2094,236.8,211.1,36.99,43.73,73.62,51.43
2095,202,46.06,42.23,36.24,67.04,34.19
2096,248.7,86.92,30.17,54.97,108.7,37.12
2097,558.5,69.05,43.48,65.43,136.7,62.01
2098,117.1,36.13,44.41,36.95,68.1,75.39
2099,273.6,60.03,46.61,39.95,96.73,54.59
2100,664.5,137.5,51.12,72.68,168.5,76.66
2101,276.5,41.74,29.39,35.64,60.37,29.91
2102,117.3,70.55,24.08,22.26,54.62,47.52
2103,620.5,110,44.36,87.91,192,73.12
2104,744.6,141.1,69.26,83.63,189.3,54.19
2105,433.4,60.05,35.52,51.27,97.02,37.9
2106,95.17,75.51,21.69,27.98,52.29,54.71
2107,348.1,58.96,38.05,41.94,73.56,33.64
2108,88.53,42.09,38.72,32.76,56.2,31.79
2109,209.3,81.31,43.68,44.84,71.87,55.68
2110,160.9,34.59,19.13,31.17,65.73,20.6
2111,228.4,38.62,24.96,41.45,79.55,45.09
2112,85.22,50.95,21.85,17.9,38.35,11.85
2113,216.8,77.32,32.88,40.35,72.67,51.32
2114,1179,142.9,70.78,121.3,263.9,81.96
2115,176.9,36.13,21.87,36.91,67.06,57.54
2116,205.3,104.3,24.1,32.33,56.34,19.84
2117,95.78,26.22,23.19,18.98,50.53,25.03
2118,166.1,29.1,58.24,47.1,85.4,88.31
2119,185,41.76,52.03,37.28,83.57,71.56
2120,256.8,63.59,48.17,41.85,82.28,53.41
2121,308,123.7,24.1,38.32,69.71,28.74
2122,417.7,202.1,30.77,34.69,77.68,39.06
2123,301.7,52.06,25.54,44.84,75.17,77.69
2124,199.3,49.79,27.9,31.59,59.9,31.59
2125,153.6,75.66,23.58,31.69,73.48,25.6
2126,379.6,136.6,61.81,41.09,94.5,73.39
2127,441.4,199.9,33.6,46.69,104.3,51.92
2128,354.1,79.69,41.49,55.07,102.6,55.01
2129,471.3,72.81,26.2,64.65,116.4,70.17
2130,205,147.8,57.37,58.31,106.2,82.94
2131,153,45.81,28.85,32.75,74.47,32.88
2132,149.9,38.79,26.41,28.47,46.75,43.88
2133,290.6,56.36,27.44,34.42,60.49,46.28
2134,372.9,84.49,35.3,63.55,119.6,57.64
2135,402.8,81.7,45.57,48.12,78.32,47.89
2136,211.7,58.38,37.36,25.67,64.44,56.91
2137,97.41,70.16,23.82,19.94,33.98,29.4
2138,153.4,29.27,36.53,31.36,45.16,51.07
2139,936.6,228.1,42.1,83.04,217.6,50.27
2140,191.5,45.75,27,41.46,85.33,31.31
2141,93.83,65.81,30.99,35.75,39.64,38.86
2142,397.2,86.99,43.51,61.4,119.6,56.05
2143,402.5,176,49.35,65.31,114.2,125.6
2144,224.1,64.2,18.04,24.14,47.59,32.45
2145,172.4,90.49,17.13,20.29,50.44,48.73
2146,139.9,36.03,33.74,31.2,57.94,32.82
2147,125.4,29.73,21.92,30.68,52.63,30.69
2148,238.1,55.08,40.15,44.48,103.5,35.47
2149,484.8,92.2,46.63,49.16,92.76,71.82
2150,117,67.45,37.86,38.52,56.25,68.74
2151,109.9,34.77,35.86,26.89,67.24,68.09
2152,294.7,141.1,36.6,41.3,65.01,48.41
2153,235,86.57,20.4,39.99,66.32,53.29
2154,4711,364.4,61.94,85.05,1226,82.63
2155,268.6,54.72,39.7,35.31,65.92,42.54
2156,197,52.48,39.3,28.15,52.82,51.04
2157,20.75,15.21,13.4,13.55,30.03,15.47
2158,279.5,52.08,34.72,49.59,110.5,28.82
2159,239.8,128.5,37.44,32.3,73.41,43.75
2160,162.2,67.95,51.47,33.66,46,71.43
2161,195.6,42.22,48.04,44.7,66.48,39.81
2162,232,108.3,30.82,32.29,52.59,38
2163,184.4,45.38,34.81,34.81,87.5,48.2
2164,394.1,120.5,40.49,56,91.02,50.28
2165,582.6,126.3,51.31,81.4,165.7,33.1
2166,7007,823.3,98.77,106.6,2478,105.9
2167,171,34.18,29.79,32.88,72.46,52.29
2168,265.9,133.6,56.37,33.92,74.91,59.64
2169,292.1,82.56,45.68,55.88,82.54,52.56
2170,259.3,75.15,26.18,35.03,74.99,26.43
2171,766.1,81.19,85.79,74.36,165.3,70.81
2172,206.5,96.21,34.16,37.41,80.3,63.23
2173,98.97,65.87,34.31,28.43,63.99,38.74
2174,197.2,66.58,38.82,36.95,69.11,70.78
2175,240.2,128.2,35.68,35.74,61.35,50.93
2176,289.1,107.1,27.03,49.81,78.53,35.62
2177,277.1,47.68,43.46,40.75,78.47,91.49
